STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW
GHCND:US1MDMG0018,COLESVILLE 1.7 W MD US,20150217,0.32,4.0,3.1
GHCND:US1MDMG0018,COLESVILLE 1.7 W MD US,20150218,0.00,3.5,0.0
GHCND:US1MDMG0018,COLESVILLE 1.7 W MD US,20150219,0.01,3.5,0.2
GHCND:US1MDMG0018,COLESVILLE 1.7 W MD US,20150220,0.00,3.0,0.0
GHCND:US1MDMG0018,COLESVILLE 1.7 W MD US,20150221,0.00,3.0,0.0
GHCND:US1MDMG0018,COLESVILLE 1.7 W MD US,20150222,1.09,8.5,7.2
GHCND:US1MDMG0018,COLESVILLE 1.7 W MD US,20150223,0.00,4.0,0.0
GHCND:US1MDMG0018,COLESVILLE 1.7 W MD US,20150224,0.00,4.0,0.0
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,20150217,0.05,8.0,1.7
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,20150218,0.00,8.0,0.3
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,20150219,0.00,8.0,0.3
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,20150220,0.00,8.0,0.0
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,20150221,0.00,8.0,0.0
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,20150222,0.63,12.5,4.2
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,20150223,0.00,10.0,0.0
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,20150224,0.00,9.5,0.0
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,20150218,0.00,5.5,0.0
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,20150219,0.00,5.0,0.1
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,20150220,0.00,5.0,0.0
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,20150221,0.00,4.5,0.0
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,20150222,0.62,7.0,4.1
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,20150223,0.00,6.6,0.0
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,20150224,0.00,6.4,0.0
GHCND:US1MDMG0010,OLNEY 0.6 SE MD US,20150217,0.34,-9999,4.0
GHCND:US1MDMG0010,OLNEY 0.6 SE MD US,20150219,0.01,-9999,0.1
GHCND:US1MDMG0010,OLNEY 0.6 SE MD US,20150222,1.17,-9999,9.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150217,0.14,11.8,3.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150218,0.00,9.1,0.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150219,0.00,9.1,0.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150220,0.00,9.1,0.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150221,0.61,9.1,3.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150222,0.10,13.0,1.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150223,0.00,11.8,0.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150224,0.00,11.8,0.0
GHCND:US1ILCK0082,BURNHAM HEGEWISCH 1.6 NNW IL US,20150217,0.00,-9999,0.0
GHCND:US1ILCK0082,BURNHAM HEGEWISCH 1.6 NNW IL US,20150218,0.00,-9999,0.0
GHCND:US1ILCK0082,BURNHAM HEGEWISCH 1.6 NNW IL US,20150219,0.00,-9999,0.0
GHCND:US1ILCK0082,BURNHAM HEGEWISCH 1.6 NNW IL US,20150220,0.00,-9999,0.0
GHCND:US1ILCK0082,BURNHAM HEGEWISCH 1.6 NNW IL US,20150221,0.00,-9999,0.0
GHCND:US1ILCK0082,BURNHAM HEGEWISCH 1.6 NNW IL US,20150222,0.00,-9999,0.0
GHCND:US1ILCK0082,BURNHAM HEGEWISCH 1.6 NNW IL US,20150223,0.00,-9999,0.0
GHCND:US1ILCK0082,BURNHAM HEGEWISCH 1.6 NNW IL US,20150224,0.00,-9999,0.0
GHCND:US1ILCK0088,COUNTRYSIDE 0.8 ENE IL US,20150217,0.00,4.0,0.0
GHCND:US1ILCK0088,COUNTRYSIDE 0.8 ENE IL US,20150218,0.00,4.0,0.0
GHCND:US1ILCK0088,COUNTRYSIDE 0.8 ENE IL US,20150219,0.00,4.0,0.0
GHCND:US1ILCK0088,COUNTRYSIDE 0.8 ENE IL US,20150220,0.00,4.0,0.0
GHCND:US1ILCK0088,COUNTRYSIDE 0.8 ENE IL US,20150221,0.00,4.0,0.0
GHCND:US1ILCK0088,COUNTRYSIDE 0.8 ENE IL US,20150222,0.00,4.0,0.0
GHCND:USC00448084,STERLING RCS VA US,20150217,0.47,4.0,3.9
GHCND:USC00448084,STERLING RCS VA US,20150218,0.00,2.0,0.0
GHCND:USC00448084,STERLING RCS VA US,20150219,0.01,2.0,0.4
GHCND:USC00448084,STERLING RCS VA US,20150220,0.00,2.0,0.0
GHCND:USC00448084,STERLING RCS VA US,20150221,0.00,2.0,0.0
GHCND:USC00448084,STERLING RCS VA US,20150222,1.02,7.0,8.9
GHCND:USC00448084,STERLING RCS VA US,20150223,0.00,3.0,0.0
GHCND:USC00448084,STERLING RCS VA US,20150224,0.00,3.0,0.0
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,20150217,0.07,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,20150218,0.01,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,20150219,0.02,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,20150220,0.00,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,20150221,0.13,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,20150222,0.04,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,20150223,0.00,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,20150224,0.00,-9999,-9999
GHCND:US1ILDP0079,BURR RIDGE 1.9 SW IL US,20150217,0.00,5.0,0.0
GHCND:US1ILDP0079,BURR RIDGE 1.9 SW IL US,20150218,0.00,5.0,0.0
GHCND:US1ILDP0079,BURR RIDGE 1.9 SW IL US,20150219,0.00,5.0,0.0
GHCND:US1ILDP0079,BURR RIDGE 1.9 SW IL US,20150220,0.00,5.0,0.0
GHCND:US1ILDP0079,BURR RIDGE 1.9 SW IL US,20150221,0.01,5.0,0.1
GHCND:US1ILDP0079,BURR RIDGE 1.9 SW IL US,20150222,0.00,5.0,0.0
GHCND:US1ILDP0079,BURR RIDGE 1.9 SW IL US,20150223,0.00,5.0,0.0
GHCND:US1ILDP0079,BURR RIDGE 1.9 SW IL US,20150224,0.00,5.0,0.0
GHCND:US1ILDP0077,ROSELLE 1.1 W IL US,20150217,0.00,3.0,0.0
GHCND:US1ILDP0077,ROSELLE 1.1 W IL US,20150218,0.00,-9999,0.0
GHCND:US1ILDP0077,ROSELLE 1.1 W IL US,20150219,0.00,-9999,0.0
GHCND:US1ILDP0077,ROSELLE 1.1 W IL US,20150220,0.00,-9999,0.0
GHCND:US1ILDP0077,ROSELLE 1.1 W IL US,20150221,0.00,-9999,0.0
GHCND:US1ILDP0077,ROSELLE 1.1 W IL US,20150222,0.00,-9999,0.0
GHCND:US1ILDP0077,ROSELLE 1.1 W IL US,20150223,0.00,-9999,0.0
GHCND:US1ILDP0077,ROSELLE 1.1 W IL US,20150224,0.00,-9999,0.0
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150217,0.00,5.1,0.1
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150218,0.00,5.1,0.0
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150219,0.00,5.1,0.0
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150220,0.01,5.1,0.2
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150221,0.00,5.1,0.0
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150222,0.00,5.1,0.0
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150223,0.00,5.1,0.0
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150224,0.01,5.1,0.1
GHCND:USC00280907,BOONTON 1 SE NJ US,20150217,0.04,7.0,-9999
GHCND:USC00280907,BOONTON 1 SE NJ US,20150218,0.00,9.0,0.0
GHCND:USC00280907,BOONTON 1 SE NJ US,20150219,0.00,8.0,0.0
GHCND:USC00280907,BOONTON 1 SE NJ US,20150220,0.00,7.0,0.0
GHCND:USC00280907,BOONTON 1 SE NJ US,20150221,0.00,-9999,-9999
GHCND:USC00280907,BOONTON 1 SE NJ US,20150222,0.55,11.0,-9999
GHCND:USC00280907,BOONTON 1 SE NJ US,20150223,0.00,-9999,-9999
GHCND:USC00280907,BOONTON 1 SE NJ US,20150224,0.00,-9999,0.0
GHCND:USC00115763,MONEE RESERVOIR IL US,20150217,0.00,7.0,0.0
GHCND:USC00115763,MONEE RESERVOIR IL US,20150218,0.00,7.0,0.3
GHCND:USC00115763,MONEE RESERVOIR IL US,20150219,0.00,7.0,0.0
GHCND:USC00115763,MONEE RESERVOIR IL US,20150220,0.00,7.0,0.0
GHCND:USC00115763,MONEE RESERVOIR IL US,20150221,0.00,7.0,0.0
GHCND:USC00115763,MONEE RESERVOIR IL US,20150222,0.00,7.0,0.0
GHCND:USC00115763,MONEE RESERVOIR IL US,20150223,0.00,7.0,0.0
GHCND:USC00115763,MONEE RESERVOIR IL US,20150224,0.00,7.0,0.0
GHCND:US1MDAA0043,DEALE 0.9 SE MD US,20150217,0.49,6.0,6.0
GHCND:US1MDAA0043,DEALE 0.9 SE MD US,20150218,0.00,4.5,0.0
GHCND:US1MDAA0043,DEALE 0.9 SE MD US,20150219,0.00,4.0,0.0
GHCND:US1MDAA0043,DEALE 0.9 SE MD US,20150220,0.00,3.5,0.0
GHCND:US1MDAA0043,DEALE 0.9 SE MD US,20150221,0.00,3.0,0.0
GHCND:US1MDAA0043,DEALE 0.9 SE MD US,20150222,0.62,4.0,0.7
GHCND:US1MDAA0043,DEALE 0.9 SE MD US,20150223,0.00,1.0,0.0
GHCND:US1MDAA0043,DEALE 0.9 SE MD US,20150224,0.00,0.7,0.0
GHCND:US1VAFX0064,FALLS CHURCH 1.6 W VA US,20150217,0.41,4.0,3.8
GHCND:US1VAFX0064,FALLS CHURCH 1.6 W VA US,20150218,0.00,3.0,-9999
GHCND:US1VAFX0064,FALLS CHURCH 1.6 W VA US,20150219,0.00,2.5,0.0
GHCND:US1VAFX0064,FALLS CHURCH 1.6 W VA US,20150220,0.00,2.0,0.0
GHCND:US1VAFX0064,FALLS CHURCH 1.6 W VA US,20150221,0.00,2.0,-9999
GHCND:US1VAFX0064,FALLS CHURCH 1.6 W VA US,20150222,0.96,6.0,4.5
GHCND:US1VAFX0064,FALLS CHURCH 1.6 W VA US,20150223,0.00,3.0,-9999
GHCND:US1VAFX0064,FALLS CHURCH 1.6 W VA US,20150224,0.00,3.0,0.0
GHCND:US1MDPG0007,CAMP SPRINGS 1.6 NNW MD US,20150217,0.53,-9999,4.8
GHCND:US1MDPG0007,CAMP SPRINGS 1.6 NNW MD US,20150218,0.00,-9999,0.0
GHCND:US1MDPG0007,CAMP SPRINGS 1.6 NNW MD US,20150219,0.00,4.0,0.0
GHCND:US1MDPG0007,CAMP SPRINGS 1.6 NNW MD US,20150220,0.00,3.5,0.0
GHCND:US1MDPG0007,CAMP SPRINGS 1.6 NNW MD US,20150221,0.00,3.5,0.0
GHCND:US1MDPG0007,CAMP SPRINGS 1.6 NNW MD US,20150222,0.81,5.5,2.0
GHCND:US1MDPG0007,CAMP SPRINGS 1.6 NNW MD US,20150223,0.00,2.5,0.0
GHCND:US1MDPG0007,CAMP SPRINGS 1.6 NNW MD US,20150224,0.00,-9999,0.0
GHCND:US1VAFX0060,OAKTON 0.4 E VA US,20150217,0.38,4.0,3.6
GHCND:US1VAFX0060,OAKTON 0.4 E VA US,20150218,0.00,4.0,0.0
GHCND:US1VAFX0060,OAKTON 0.4 E VA US,20150219,0.00,3.5,0.0
GHCND:US1VAFX0060,OAKTON 0.4 E VA US,20150220,0.00,3.0,0.0
GHCND:US1VAFX0060,OAKTON 0.4 E VA US,20150221,0.00,3.0,0.0
GHCND:US1VAFX0060,OAKTON 0.4 E VA US,20150222,0.68,5.0,4.0
GHCND:US1VAFX0060,OAKTON 0.4 E VA US,20150223,0.00,3.0,0.0
GHCND:US1VAFX0060,OAKTON 0.4 E VA US,20150224,0.00,3.0,0.0
GHCND:USC00116616,PARK FOREST IL US,20150217,0.00,7.0,0.0
GHCND:USC00116616,PARK FOREST IL US,20150218,0.00,7.0,0.0
GHCND:USC00116616,PARK FOREST IL US,20150219,0.00,7.0,0.0
GHCND:USC00116616,PARK FOREST IL US,20150220,0.00,7.0,0.0
GHCND:USC00116616,PARK FOREST IL US,20150221,0.00,7.0,0.0
GHCND:USC00116616,PARK FOREST IL US,20150222,0.00,7.0,0.0
GHCND:USC00116616,PARK FOREST IL US,20150223,0.00,7.0,0.0
GHCND:USC00116616,PARK FOREST IL US,20150224,0.00,7.0,0.0
GHCND:US1MDPG0001,BOWIE 0.5 E MD US,20150217,0.41,4.5,4.4
GHCND:US1MDPG0001,BOWIE 0.5 E MD US,20150218,0.00,3.0,0.0
GHCND:US1MDPG0001,BOWIE 0.5 E MD US,20150219,0.02,3.0,0.2
GHCND:US1MDPG0001,BOWIE 0.5 E MD US,20150220,0.00,3.0,-9999
GHCND:US1MDPG0001,BOWIE 0.5 E MD US,20150221,0.00,2.5,0.0
GHCND:US1MDPG0001,BOWIE 0.5 E MD US,20150222,0.78,3.5,3.4
GHCND:US1MDPG0001,BOWIE 0.5 E MD US,20150223,0.00,1.5,0.0
GHCND:US1MDPG0001,BOWIE 0.5 E MD US,20150224,0.00,1.0,0.0
GHCND:US1VAFX0061,VIENNA 0.8 S VA US,20150221,0.00,-9999,0.0
GHCND:US1VAFX0061,VIENNA 0.8 S VA US,20150223,0.00,-9999,0.0
GHCND:US1VAFX0061,VIENNA 0.8 S VA US,20150224,0.00,-9999,0.0
GHCND:US1VAFX0063,ALEXANDRIA 5.6 SSW VA US,20150217,0.56,-9999,5.0
GHCND:US1VAFX0063,ALEXANDRIA 5.6 SSW VA US,20150218,0.00,-9999,0.0
GHCND:US1VAFX0063,ALEXANDRIA 5.6 SSW VA US,20150219,0.00,-9999,0.0
GHCND:US1VAFX0063,ALEXANDRIA 5.6 SSW VA US,20150220,0.00,-9999,0.0
GHCND:US1VAFX0063,ALEXANDRIA 5.6 SSW VA US,20150221,0.00,-9999,0.0
GHCND:US1VAFX0063,ALEXANDRIA 5.6 SSW VA US,20150222,0.85,-9999,-9999
GHCND:US1VAFX0063,ALEXANDRIA 5.6 SSW VA US,20150224,0.00,-9999,0.0
GHCND:US1MDCV0017,HUNTINGTOWN 2.9 NNW MD US,20150217,0.67,6.0,6.1
GHCND:US1MDCV0017,HUNTINGTOWN 2.9 NNW MD US,20150218,0.00,5.5,0.0
GHCND:US1MDCV0017,HUNTINGTOWN 2.9 NNW MD US,20150219,0.00,4.5,0.0
GHCND:US1MDCV0017,HUNTINGTOWN 2.9 NNW MD US,20150220,0.00,4.5,0.0
GHCND:US1MDCV0017,HUNTINGTOWN 2.9 NNW MD US,20150221,0.00,4.5,0.0
GHCND:US1MDCV0017,HUNTINGTOWN 2.9 NNW MD US,20150222,0.85,4.0,0.8
GHCND:US1MDCV0017,HUNTINGTOWN 2.9 NNW MD US,20150223,0.00,3.0,0.0
GHCND:US1MDCV0017,HUNTINGTOWN 2.9 NNW MD US,20150224,0.00,2.5,0.0
GHCND:US1INLK0033,MERRILLVILLE 1.6 ESE IN US,20150217,0.00,-9999,0.0
GHCND:US1INLK0033,MERRILLVILLE 1.6 ESE IN US,20150218,0.00,-9999,0.0
GHCND:US1INLK0033,MERRILLVILLE 1.6 ESE IN US,20150219,0.00,-9999,0.0
GHCND:US1INLK0033,MERRILLVILLE 1.6 ESE IN US,20150220,0.00,-9999,0.0
GHCND:US1INLK0033,MERRILLVILLE 1.6 ESE IN US,20150221,0.00,-9999,0.0
GHCND:US1INLK0033,MERRILLVILLE 1.6 ESE IN US,20150222,0.00,-9999,0.0
GHCND:US1INLK0033,MERRILLVILLE 1.6 ESE IN US,20150223,0.00,-9999,0.0
GHCND:US1INLK0033,MERRILLVILLE 1.6 ESE IN US,20150224,0.00,-9999,0.0
GHCND:US1MDAA0053,ARNOLD 1.2 NNW MD US,20150218,0.00,4.0,0.0
GHCND:US1MDAA0053,ARNOLD 1.2 NNW MD US,20150219,0.00,3.0,0.0
GHCND:US1MDAA0059,ANNAPOLIS 1.2 SE MD US,20150217,-9999,-9999,6.0
GHCND:US1INLK0046,ST. JOHN 0.2 WSW IN US,20150217,0.00,-9999,0.0
GHCND:US1INLK0046,ST. JOHN 0.2 WSW IN US,20150218,0.00,-9999,0.0
GHCND:US1INLK0046,ST. JOHN 0.2 WSW IN US,20150219,0.00,-9999,0.0
GHCND:US1INLK0046,ST. JOHN 0.2 WSW IN US,20150220,0.00,-9999,0.0
GHCND:US1INLK0046,ST. JOHN 0.2 WSW IN US,20150221,0.00,-9999,0.0
GHCND:US1INLK0046,ST. JOHN 0.2 WSW IN US,20150222,0.00,-9999,0.0
GHCND:US1INLK0046,ST. JOHN 0.2 WSW IN US,20150223,0.00,-9999,0.0
GHCND:US1INLK0046,ST. JOHN 0.2 WSW IN US,20150224,0.00,-9999,0.0
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150217,0.00,-9999,0.0
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150218,0.01,41.0,0.3
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150219,0.09,40.5,2.0
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150220,0.00,39.5,0.2
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150221,0.00,-9999,0.0
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150222,0.24,40.0,1.4
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150223,0.00,-9999,0.0
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,20150224,0.00,-9999,0.0
GHCND:US1MAES0003,HAVERHILL 3.6 WNW MA US,20150217,0.00,-9999,0.0
GHCND:US1MAES0003,HAVERHILL 3.6 WNW MA US,20150218,0.00,-9999,0.0
GHCND:US1MAES0003,HAVERHILL 3.6 WNW MA US,20150219,0.07,-9999,1.5
GHCND:US1MAES0003,HAVERHILL 3.6 WNW MA US,20150220,0.03,-9999,0.5
GHCND:US1MAES0003,HAVERHILL 3.6 WNW MA US,20150221,0.00,-9999,0.0
GHCND:US1MAES0003,HAVERHILL 3.6 WNW MA US,20150222,0.25,-9999,3.0
GHCND:US1MAES0003,HAVERHILL 3.6 WNW MA US,20150223,0.00,-9999,0.0
GHCND:US1MAES0003,HAVERHILL 3.6 WNW MA US,20150224,0.00,-9999,0.0
GHCND:US1ILLK0069,HIGHWOOD 0.9 S IL US,20150217,0.01,4.5,0.1
GHCND:US1ILLK0069,HIGHWOOD 0.9 S IL US,20150218,0.01,-9999,0.1
GHCND:US1ILLK0069,HIGHWOOD 0.9 S IL US,20150219,0.00,4.5,0.0
GHCND:US1ILLK0069,HIGHWOOD 0.9 S IL US,20150220,0.00,4.5,0.0
GHCND:US1ILLK0069,HIGHWOOD 0.9 S IL US,20150221,0.01,-9999,0.1
GHCND:US1ILLK0069,HIGHWOOD 0.9 S IL US,20150222,0.00,-9999,0.0
GHCND:US1ILLK0069,HIGHWOOD 0.9 S IL US,20150223,0.00,4.0,0.0
GHCND:US1ILLK0069,HIGHWOOD 0.9 S IL US,20150224,0.00,-9999,0.0
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,20150217,0.00,-9999,0.0
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,20150218,0.00,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,20150219,0.06,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,20150220,0.00,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,20150221,0.00,-9999,0.0
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,20150222,0.30,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,20150223,0.00,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,20150224,0.00,-9999,0.0
GHCND:US1INLK0015,DYER 1.0 WNW IN US,20150217,0.00,4.0,0.0
GHCND:US1INLK0015,DYER 1.0 WNW IN US,20150218,0.00,4.5,0.0
GHCND:US1INLK0015,DYER 1.0 WNW IN US,20150219,0.00,4.5,0.0
GHCND:US1INLK0015,DYER 1.0 WNW IN US,20150220,0.00,4.5,0.0
GHCND:US1INLK0015,DYER 1.0 WNW IN US,20150221,0.00,4.5,0.0
GHCND:US1INLK0015,DYER 1.0 WNW IN US,20150222,0.00,4.5,0.0
GHCND:US1INLK0015,DYER 1.0 WNW IN US,20150223,0.00,4.5,0.0
GHCND:US1INLK0015,DYER 1.0 WNW IN US,20150224,0.00,4.5,0.0
GHCND:USC00113490,GLEN ELLYN 4 S IL US,20150217,0.00,9.0,0.1
GHCND:USC00113490,GLEN ELLYN 4 S IL US,20150218,0.00,9.0,0.0
GHCND:USC00113490,GLEN ELLYN 4 S IL US,20150219,0.00,9.0,0.0
GHCND:USC00113490,GLEN ELLYN 4 S IL US,20150220,0.00,9.0,0.0
GHCND:USC00113490,GLEN ELLYN 4 S IL US,20150221,0.00,9.0,0.0
GHCND:USC00113490,GLEN ELLYN 4 S IL US,20150222,0.00,9.0,0.0
GHCND:USC00113490,GLEN ELLYN 4 S IL US,20150223,0.00,9.0,0.0
GHCND:USC00113490,GLEN ELLYN 4 S IL US,20150224,0.00,9.0,0.0
GHCND:USC00192997,FRANKLIN MA US,20150217,0.00,29.0,0.0
GHCND:USC00192997,FRANKLIN MA US,20150218,0.04,28.0,1.0
GHCND:USC00192997,FRANKLIN MA US,20150219,0.08,27.0,2.0
GHCND:USC00192997,FRANKLIN MA US,20150220,0.00,27.0,0.0
GHCND:USC00192997,FRANKLIN MA US,20150221,0.00,26.0,0.0
GHCND:USC00192997,FRANKLIN MA US,20150222,0.42,26.0,1.5
GHCND:USC00192997,FRANKLIN MA US,20150223,0.00,24.0,0.0
GHCND:USC00192997,FRANKLIN MA US,20150224,0.00,24.0,0.0
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,20150217,0.00,48.0,0.0
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,20150218,0.00,45.0,0.0
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,20150219,0.06,45.0,1.5
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,20150220,0.00,43.0,0.1
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,20150221,0.00,42.0,0.0
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,20150222,0.29,42.0,2.1
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,20150223,0.00,35.0,0.0
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,20150224,0.00,30.0,0.0
GHCND:US1INLK0026,CROWN POINT 1.1 N IN US,20150217,0.00,2.0,0.0
GHCND:US1INLK0026,CROWN POINT 1.1 N IN US,20150218,0.00,2.0,0.0
GHCND:US1INLK0026,CROWN POINT 1.1 N IN US,20150219,0.00,-9999,-9999
GHCND:US1INLK0026,CROWN POINT 1.1 N IN US,20150220,0.00,2.0,0.0
GHCND:US1INLK0026,CROWN POINT 1.1 N IN US,20150221,0.00,-9999,0.0
GHCND:US1INLK0026,CROWN POINT 1.1 N IN US,20150222,0.00,2.0,0.0
GHCND:US1INLK0026,CROWN POINT 1.1 N IN US,20150223,0.00,2.0,0.0
GHCND:US1INLK0026,CROWN POINT 1.1 N IN US,20150224,0.00,2.0,0.0
GHCND:US1NJMD0043,WOODBRIDGE TWP 1.1 ESE NJ US,20150217,0.12,-9999,3.0
GHCND:US1NJMD0043,WOODBRIDGE TWP 1.1 ESE NJ US,20150218,0.00,-9999,0.0
GHCND:US1NJMD0043,WOODBRIDGE TWP 1.1 ESE NJ US,20150219,0.00,-9999,0.0
GHCND:US1NJMD0043,WOODBRIDGE TWP 1.1 ESE NJ US,20150220,0.00,-9999,0.0
GHCND:US1NJMD0043,WOODBRIDGE TWP 1.1 ESE NJ US,20150221,0.00,-9999,0.0
GHCND:US1NJMD0043,WOODBRIDGE TWP 1.1 ESE NJ US,20150222,0.68,-9999,3.5
GHCND:US1NJMD0043,WOODBRIDGE TWP 1.1 ESE NJ US,20150223,0.00,-9999,0.0
GHCND:US1NJMD0043,WOODBRIDGE TWP 1.1 ESE NJ US,20150224,0.00,-9999,0.0
GHCND:US1NJPS0005,HAWTHORNE 0.4 S NJ US,20150217,0.02,11.6,0.7
GHCND:US1NJPS0005,HAWTHORNE 0.4 S NJ US,20150218,0.02,11.2,0.5
GHCND:US1NJPS0005,HAWTHORNE 0.4 S NJ US,20150219,0.01,11.2,0.2
GHCND:US1NJPS0005,HAWTHORNE 0.4 S NJ US,20150220,0.00,11.0,0.0
GHCND:US1NJPS0005,HAWTHORNE 0.4 S NJ US,20150221,0.00,11.0,0.0
GHCND:US1NJPS0005,HAWTHORNE 0.4 S NJ US,20150222,0.57,15.2,4.5
GHCND:US1NJPS0005,HAWTHORNE 0.4 S NJ US,20150223,0.00,13.0,0.0
GHCND:US1NJPS0005,HAWTHORNE 0.4 S NJ US,20150224,0.00,12.5,0.0
GHCND:US1MDAA0001,BIRDSVILLE 0.2 WSW MD US,20150217,0.49,4.4,4.4
GHCND:US1MDAA0001,BIRDSVILLE 0.2 WSW MD US,20150218,0.00,-9999,0.0
GHCND:US1MDAA0001,BIRDSVILLE 0.2 WSW MD US,20150219,0.01,2.5,0.1
GHCND:US1MDAA0001,BIRDSVILLE 0.2 WSW MD US,20150220,0.00,-9999,0.0
GHCND:US1MDAA0001,BIRDSVILLE 0.2 WSW MD US,20150221,0.00,-9999,0.0
GHCND:US1MDAA0001,BIRDSVILLE 0.2 WSW MD US,20150222,-9999,4.0,2.0
GHCND:US1MDAA0001,BIRDSVILLE 0.2 WSW MD US,20150223,0.00,-9999,0.0
GHCND:US1MDAA0001,BIRDSVILLE 0.2 WSW MD US,20150224,0.00,-9999,0.0
GHCND:US1MDPG0049,FORT WASHINGTON 1.6 WSW MD US,20150217,0.35,-9999,-9999
GHCND:US1MDPG0049,FORT WASHINGTON 1.6 WSW MD US,20150218,0.00,-9999,0.0
GHCND:US1MDPG0049,FORT WASHINGTON 1.6 WSW MD US,20150219,0.00,-9999,0.0
GHCND:US1MDPG0049,FORT WASHINGTON 1.6 WSW MD US,20150220,0.00,-9999,0.0
GHCND:US1MDPG0049,FORT WASHINGTON 1.6 WSW MD US,20150221,0.00,-9999,0.0
GHCND:US1MDPG0049,FORT WASHINGTON 1.6 WSW MD US,20150222,0.76,-9999,-9999
GHCND:US1MDPG0049,FORT WASHINGTON 1.6 WSW MD US,20150223,0.00,-9999,0.0
GHCND:US1MDPG0049,FORT WASHINGTON 1.6 WSW MD US,20150224,0.00,-9999,0.0
